User_ID,Recommended_Categories
1003595,"[1, 5, 2]"
1003596,"[8, 5, 10]"
1003597,"[1, 3, 2]"
1003598,"[1, 8, 5]"
1003599,"[1, 5, 6]"
1003600,"[1, 5, 8]"
1003601,"[8, 1, 5]"
1003602,"[1, 5, 8]"
1003603,"[1, 16, 5]"
1003604,"[5, 1, 2]"
1003605,"[1, 6, 8]"
1003606,"[5, 8, 1]"
1003607,"[1, 5, 2]"
1003608,"[5, 3, 2]"
1003609,"[1, 5, 2]"
1003610,"[1, 5, 8]"
1003611,"[1, 5, 8]"
1003612,"[1, 5, 8]"
1003613,"[1, 6, 5]"
1003614,"[1, 5, 8]"
1003615,"[3, 1, 2]"
1003616,"[1, 11, 19]"
1003617,"[1, 8, 15]"
1003618,"[1, 8, 5]"
1003619,"[1, 8, 16]"
1003620,"[1, 6, 8]"
1003621,"[1, 8, 5]"
1003622,"[1, 3, 5]"
1003623,"[10, 6, 1]"
1003624,"[1, 8, 5]"
1003625,"[1, 8, 5]"
1003626,"[1, 5, 8]"
1003627,"[8, 1, 5]"
1003628,"[1, 8, 16]"
1003629,"[8, 1, 5]"
1003630,"[1, 5, 6]"
1003631,"[1, 5]"
1003632,"[5, 16, 1]"
1003633,"[1, 6, 5]"
1003634,"[1, 8, 16]"
1003635,"[5, 10, 6]"
1003636,"[1, 6, 8]"
1003637,"[1, 5, 8]"
1003638,"[1, 2, 8]"
1003639,"[5, 8, 1]"
1003640,"[1, 8, 5]"
1003641,"[1, 8, 5]"
1003642,"[1, 5, 7]"
1003643,"[1, 5, 6]"
1003644,"[6, 5, 8]"
1003645,"[1, 5, 8]"
1003646,"[1, 10, 6]"
1003647,"[5, 2, 8]"
1003648,"[1, 5, 8]"
1003649,"[8, 1, 5]"
1003650,"[1, 5, 8]"
1003651,"[1, 6, 8]"
1003652,"[1, 5, 3]"
1003653,"[1, 5, 6]"
1003654,"[1, 5, 6]"
1003655,"[1, 2, 6]"
1003656,"[1, 8, 5]"
1003657,"[1, 8, 11]"
1003658,"[1, 8, 5]"
1003659,"[1, 5, 8]"
1003660,"[1, 15, 8]"
1003661,"[1, 5, 3]"
1003662,"[15, 11, 1]"
1003663,"[1, 5, 8]"
1003664,"[8, 5, 1]"
1003665,"[1, 2, 3]"
1003667,"[5, 2, 3]"
1003668,"[8, 6, 5]"
1003669,"[1, 5, 8]"
1003670,"[1, 5, 8]"
1003671,"[1, 5, 16]"
1003672,"[1, 8, 5]"
1003673,"[5, 8, 1]"
1003675,"[1, 5, 3]"
1003676,"[1, 10, 3]"
1003677,"[1, 11, 16]"
1003678,"[1, 15, 8]"
1003679,"[1, 5, 8]"
1003680,"[8, 1, 5]"
1003681,"[1, 5, 8]"
1003682,"[5, 8, 1]"
1003683,"[1, 8, 5]"
1003684,"[1, 5, 3]"
1003685,"[1, 5, 8]"
1003686,"[1, 8, 5]"
1003687,"[8, 1, 3]"
1003688,"[8, 1, 5]"
1003689,"[1, 5, 8]"
1003690,"[1, 5, 8]"
1003691,"[1, 5, 6]"
1003692,"[1, 2, 11]"
1003693,"[1, 5, 8]"
1003694,"[1, 5, 8]"
1003695,"[1, 5, 2]"
1003696,"[5, 1, 8]"
1003697,"[1, 2, 5]"
1003698,"[1, 8, 2]"
1003699,"[1, 8, 10]"
1003700,"[8, 6, 1]"
1003701,"[1, 8, 2]"
1003702,"[1, 5, 15]"
1003703,"[1, 5, 3]"
1003704,"[8, 5, 1]"
1003705,"[8, 1, 5]"
1003706,"[5, 1, 6]"
1003707,"[6, 1, 5]"
1003708,"[1, 5, 8]"
1003709,"[5, 8, 1]"
1003710,"[5, 1, 3]"
1003711,"[1, 6, 3]"
1003712,"[1, 2, 5]"
1003713,"[5, 1, 8]"
1003714,"[8, 5, 7]"
1003715,"[1, 3, 2]"
1003716,"[1, 5, 6]"
1003717,"[1, 8, 5]"
1003718,"[8, 5, 1]"
1003719,"[5, 1, 3]"
1003720,"[1, 8, 5]"
1003721,"[8, 5, 6]"
1003722,"[1, 11, 8]"
1003723,"[1, 5, 16]"
1003724,"[1, 5, 8]"
1003725,"[8, 1, 6]"
1003726,"[1, 5, 3]"
1003727,"[1, 8, 5]"
1003728,"[1, 8, 16]"
1003729,"[1, 8, 5]"
1003730,"[1, 2, 16]"
1003731,"[1, 15, 8]"
1003732,"[8, 1, 5]"
1003733,"[8, 1, 5]"
1003734,"[1, 5, 8]"
1003735,"[5, 8, 1]"
1003736,"[1, 8, 11]"
1003737,"[1, 5, 2]"
1003738,"[5, 1, 6]"
1003739,"[8, 16, 1]"
1003740,"[1, 6, 8]"
1003741,"[1, 5, 8]"
1003742,"[1, 5, 8]"
1003743,"[1, 5, 8]"
1003744,"[1, 5, 8]"
1003745,"[5, 1, 16]"
1003746,"[1, 5, 8]"
1003747,"[8, 5, 1]"
1003748,"[5, 1, 3]"
1003749,"[5, 1, 16]"
1003750,"[2, 5, 1]"
1003751,"[1, 8, 5]"
1003752,"[1, 8, 5]"
1003753,"[5, 8, 1]"
1003754,"[1, 8, 5]"
1003755,"[8, 5, 1]"
1003756,"[1, 5, 8]"
1003757,"[1, 8, 6]"
1003758,"[1, 8, 6]"
1003759,"[5, 1, 2]"
1003760,"[1, 5, 2]"
1003761,"[1, 5, 2]"
1003762,"[1, 11, 10]"
1003763,"[1, 5, 8]"
1003764,"[6, 8, 5]"
1003765,"[8, 5, 1]"
1003766,"[5, 1, 2]"
1003767,"[8, 1, 5]"
1003768,"[1, 5, 8]"
1003769,"[5, 1, 8]"
1003770,"[1, 5, 8]"
1003771,"[1, 11, 5]"
1003772,"[1, 5, 3]"
1003773,"[5, 1, 2]"
1003774,"[6, 8, 1]"
1003775,"[5, 1, 3]"
1003776,"[5, 1, 2]"
1003777,"[1, 5, 8]"
1003778,"[1, 5, 8]"
1003779,"[8, 5, 1]"
1003780,"[1, 5, 8]"
1003781,"[8, 1, 5]"
1003782,"[5, 8, 6]"
1003783,"[5, 3, 1]"
1003784,"[5, 8, 3]"
1003785,"[1, 8, 2]"
1003786,"[8, 7, 6]"
1003787,"[1, 8, 5]"
1003788,"[1, 8, 5]"
1003789,"[1, 6, 5]"
1003790,"[1, 5, 10]"
1003791,"[8, 6, 1]"
1003792,"[1, 5, 8]"
1003793,"[5, 1, 3]"
1003794,"[5, 1, 8]"
1003795,"[8, 5, 10]"
1003796,"[5, 8, 1]"
1003797,"[1, 2, 6]"
1003798,"[1, 6, 5]"
1003799,"[1, 5, 2]"
1003800,"[1, 6, 11]"
1003801,"[11, 1, 5]"
1003802,"[1, 5, 6]"
1003803,"[1, 5, 7]"
1003804,"[1, 11, 5]"
1003805,"[1, 8, 6]"
1003806,"[11, 1, 5]"
1003807,"[1, 11, 5]"
1003808,"[1, 5, 8]"
1003809,"[1, 11, 13]"
1003810,"[1, 8, 2]"
1003811,"[1, 5, 7]"
1003812,"[1, 5, 2]"
1003813,"[8, 5, 1]"
1003814,"[1, 8, 5]"
1003815,"[5, 1, 8]"
1003816,"[1, 5, 8]"
1003817,"[1, 8, 5]"
1003818,"[1, 5, 2]"
1003819,"[1, 5, 15]"
1003820,"[1, 2, 6]"
1003821,"[8, 5, 1]"
1003822,"[1, 8, 6]"
1003823,"[1, 8, 6]"
1003824,"[1, 8, 5]"
1003825,"[1, 8, 5]"
1003826,"[8, 6, 1]"
1003827,"[1, 6, 8]"
1003828,"[1, 15, 8]"
1003829,"[8, 5, 1]"
1003830,"[8, 5, 6]"
1003831,"[1, 8, 6]"
1003832,"[5, 8, 7]"
1003833,"[1, 5, 3]"
1003834,"[1, 5, 8]"
1003835,"[1, 8, 5]"
1003836,"[1, 8, 5]"
1003837,"[5, 8, 1]"
1003838,"[5, 8, 16]"
1003839,"[1, 5, 8]"
1003840,"[1, 5, 8]"
1003841,"[1, 8, 5]"
1003842,"[5, 8, 1]"
1003843,"[5, 1, 4]"
1003844,"[11, 5, 1]"
1003845,"[1, 5, 3]"
1003846,"[5, 1, 8]"
1003847,"[1, 5, 8]"
1003848,"[8, 5, 1]"
1003849,"[1, 2, 8]"
1003850,"[1, 5, 8]"
1003851,"[5, 1, 8]"
1003852,"[8, 5, 1]"
1003853,"[1, 5, 6]"
1003854,"[1, 8, 6]"
1003855,"[1, 6, 5]"
1003856,"[1, 5, 3]"
1003857,"[5, 1, 3]"
1003858,"[1, 8, 5]"
1003859,"[1, 5, 6]"
1003860,"[1, 8, 2]"
1003861,"[1, 8, 5]"
1003862,"[3, 5, 16]"
1003863,"[1, 8, 11]"
1003864,"[8, 1, 5]"
1003865,"[5, 8, 14]"
1003866,"[1, 16, 8]"
1003868,"[1, 5, 8]"
1003869,"[5, 1, 3]"
1003870,"[8, 5, 1]"
1003871,"[5, 1, 3]"
1003872,"[1, 8, 5]"
1003873,"[8, 1, 5]"
1003874,"[1, 15, 8]"
1003875,"[1, 3, 2]"
1003876,"[1, 8, 5]"
1003877,"[1, 7, 8]"
1003878,"[1, 5, 8]"
1003879,"[1, 5, 14]"
1003880,"[5, 1, 6]"
1003881,"[5, 1, 8]"
1003882,"[8, 6, 1]"
1003883,"[5, 3, 8]"
1003884,"[1, 5, 8]"
1003885,"[1, 5, 8]"
1003886,"[1, 5, 15]"
1003887,"[1, 8, 5]"
1003888,"[8, 1, 5]"
1003889,"[1, 8, 5]"
1003890,"[5, 1, 6]"
1003891,"[8, 5, 1]"
1003892,"[1, 5, 8]"
1003893,"[8, 5, 1]"
1003894,"[1, 8, 5]"
1003895,"[8, 1, 5]"
1003896,"[1, 11, 8]"
1003897,"[1, 2, 8]"
1003898,"[8, 1, 6]"
1003899,"[8, 5, 1]"
1003900,"[1, 5, 2]"
1003901,"[1, 5, 8]"
1003902,"[1, 2, 10]"
1003903,"[1, 5, 8]"
1003904,"[1, 5, 3]"
1003905,"[1, 5, 8]"
1003906,"[1, 11, 20]"
1003907,"[5, 1, 3]"
1003908,"[8, 5, 1]"
1003909,"[1, 5, 8]"
1003910,"[1, 5, 8]"
1003911,"[1, 5, 7]"
1003912,"[1, 8, 3]"
1003913,"[1, 5, 8]"
1003914,"[1, 6, 8]"
1003915,"[5, 1, 8]"
1003916,"[1, 5, 8]"
1003917,"[1, 8, 5]"
1003918,"[1, 5, 16]"
1003919,"[1, 5, 8]"
1003920,"[1, 2, 5]"
1003921,"[8, 5, 1]"
1003922,"[1, 5, 2]"
1003923,"[1, 15, 5]"
1003924,"[16, 8, 10]"
1003925,"[1, 5, 8]"
1003927,"[1, 8, 5]"
1003928,"[1, 6, 8]"
1003929,"[1, 5, 8]"
1003930,"[1, 8, 2]"
1003931,"[1, 8, 5]"
1003932,"[1, 2, 5]"
1003933,"[3, 1, 8]"
1003934,"[1, 5, 2]"
1003935,"[5, 1, 6]"
1003936,"[8, 3, 1]"
1003937,"[1, 5, 2]"
1003938,"[1, 8, 5]"
1003939,"[8, 1, 2]"
1003940,"[8, 1, 5]"
1003941,"[1, 8, 11]"
1003942,"[1, 8, 5]"
1003943,"[5, 8, 6]"
1003944,"[5, 8, 6]"
1003945,"[1, 5, 8]"
1003946,"[1, 5, 2]"
1003947,"[1, 5, 10]"
1003948,"[5, 3, 1]"
1003949,"[1, 18, 2]"
1003950,"[5, 1, 8]"
1003951,"[1, 2, 3]"
1003952,"[5, 8, 1]"
1003953,"[1, 5, 3]"
1003954,"[1, 15, 8]"
1003955,"[1, 8, 5]"
1003956,"[1, 2, 5]"
1003957,"[1, 8, 5]"
1003958,"[1, 8, 5]"
1003959,"[5, 8, 1]"
1003960,"[8, 5, 3]"
1003961,"[1, 11, 5]"
1003962,"[1, 8, 2]"
1003963,"[1, 8, 5]"
1003964,"[1, 8, 6]"
1003965,"[1, 8, 5]"
1003966,"[1, 5, 8]"
1003967,"[8, 5, 1]"
1003968,"[1, 8, 5]"
1003969,"[5, 7, 1]"
1003970,"[1, 5, 8]"
1003971,"[5, 8, 1]"
1003972,"[16, 1, 5]"
1003973,"[1, 5, 8]"
1003974,"[1, 5, 8]"
1003975,"[1, 8, 5]"
1003976,"[8, 5, 1]"
1003977,"[6, 1, 8]"
1003978,"[1, 8, 16]"
1003979,"[3, 5, 2]"
1003980,"[1, 11, 5]"
1003981,"[5, 8, 1]"
1003982,"[1, 8, 5]"
1003983,"[5, 1, 8]"
1003984,"[1, 8, 5]"
1003985,"[8, 5, 6]"
1003986,"[5, 1, 6]"
1003987,"[5, 1, 8]"
1003988,"[5, 1, 8]"
1003989,"[8, 5, 1]"
1003990,"[1, 2, 5]"
1003991,"[1, 16, 5]"
1003992,"[1, 5, 2]"
1003993,"[1, 5, 8]"
1003994,"[1, 5, 2]"
1003995,"[1, 8, 5]"
1003996,"[1, 2, 3]"
1003997,"[1, 5, 2]"
1003998,"[11, 1, 15]"
1003999,"[1, 5, 8]"
1004000,"[1, 11, 10]"
1004001,"[5, 8, 1]"
1004002,"[1, 5, 20]"
1004003,"[10, 6, 1]"
1004004,"[1, 5, 2]"
1004005,"[1, 8, 5]"
1004006,"[1, 5, 2]"
1004007,"[1, 5, 8]"
1004008,"[1, 5, 2]"
1004009,"[8, 11, 1]"
1004010,"[1, 5, 16]"
1004011,"[11, 8, 6]"
1004012,"[1, 5, 3]"
1004013,"[1, 8, 2]"
1004014,"[1, 5, 11]"
1004015,"[8, 1, 5]"
1004016,"[1, 8, 5]"
1004017,"[5, 8, 16]"
1004018,"[1, 16, 8]"
1004019,"[8, 5, 1]"
1004020,"[1, 2, 8]"
1004021,"[1, 5, 2]"
1004022,"[1, 8, 6]"
1004023,"[1, 5, 11]"
1004024,"[8, 5, 1]"
1004025,"[5, 8, 1]"
1004026,"[1, 5, 8]"
1004027,"[1, 10, 8]"
1004028,"[1, 5, 8]"
1004029,"[8, 5, 1]"
1004030,"[1, 5, 8]"
1004031,"[1, 11, 8]"
1004032,"[1, 2, 5]"
1004033,"[1, 5, 8]"
1004034,"[1, 8, 5]"
1004035,"[1, 5, 3]"
1004036,"[5, 1, 8]"
1004037,"[8, 5, 1]"
1004038,"[8, 5, 1]"
1004039,"[1, 3, 5]"
1004040,"[1, 6, 11]"
1004041,"[1, 5, 2]"
1004042,"[1, 8, 5]"
1004043,"[1, 8, 5]"
1004044,"[8, 5, 6]"
1004045,"[1, 16, 5]"
1004046,"[1, 6, 15]"
1004047,"[1, 6, 5]"
1004048,"[1, 5, 2]"
1004049,"[1, 15, 2]"
1004050,"[1, 8, 5]"
1004051,"[8, 7, 5]"
1004052,"[1, 5, 10]"
1004053,"[1, 5, 8]"
1004054,"[1, 8, 5]"
1004055,"[1, 8, 6]"
1004056,"[1, 3, 2]"
1004057,"[1, 5, 16]"
1004058,"[1, 5, 8]"
1004059,"[5, 11, 1]"
1004060,"[1, 5, 8]"
1004061,"[1, 6, 8]"
1004062,"[1, 8, 5]"
1004063,"[1, 8, 3]"
1004064,"[1, 8, 5]"
1004065,"[1, 10, 8]"
1004066,"[1, 8, 6]"
1004067,"[8, 1, 5]"
1004068,"[16, 1, 10]"
1004069,"[1, 5, 8]"
1004070,"[1, 6, 8]"
1004071,"[5, 1, 8]"
1004072,"[1, 8, 5]"
1004074,"[8, 5, 6]"
1004075,"[1, 5, 6]"
1004076,"[8, 5, 1]"
1004077,"[1, 5, 2]"
1004078,"[8, 1, 5]"
1004079,"[1, 8, 5]"
1004080,"[1, 8, 5]"
1004081,"[5, 8, 1]"
1004082,"[8, 5, 1]"
1004083,"[1, 5, 6]"
1004084,"[8, 5, 1]"
1004085,"[1, 5, 8]"
1004086,"[1, 5, 3]"
1004087,"[1, 16, 8]"
1004088,"[1, 8, 5]"
1004089,"[1, 5, 8]"
1004090,"[1, 8, 5]"
1004091,"[8, 1, 5]"
1004092,"[5, 8, 1]"
1004093,"[8, 1, 5]"
1004094,"[1, 5, 8]"
1004097,"[5, 8, 1]"
1004098,"[1, 6, 5]"
1004099,"[1, 8, 5]"
1004100,"[1, 5, 18]"
1004101,"[1, 5, 16]"
1004102,"[11, 1, 5]"
1004103,"[8, 6, 1]"
1004104,"[1, 5, 6]"
1004105,"[5, 1, 2]"
1004106,"[5, 16, 1]"
1004107,"[1, 5, 8]"
1004108,"[8, 1, 5]"
1004109,"[1, 15, 10]"
1004110,"[2, 8, 1]"
1004111,"[1, 8, 5]"
1004112,"[1, 5, 2]"
1004113,"[1, 5, 8]"
1004114,"[1, 6, 8]"
1004115,"[1, 5, 8]"
1004116,"[1, 8, 16]"
1004117,"[1, 6, 5]"
1004118,"[1, 3, 8]"
1004119,"[1, 5, 16]"
1004120,"[5, 1, 15]"
1004121,"[1, 11, 2]"
1004122,"[1, 5, 6]"
1004123,"[11, 8, 1]"
1004124,"[1, 5, 2]"
1004125,"[5, 1, 8]"
1004126,"[1, 5, 8]"
1004127,"[1, 2, 3]"
1004128,"[5, 1, 8]"
1004129,"[8, 1, 16]"
1004130,"[1, 10, 6]"
1004131,"[1, 2, 11]"
1004132,"[1, 5, 6]"
1004133,"[1, 5, 11]"
1004134,"[8, 1, 6]"
1004135,"[1, 5, 16]"
1004136,"[10, 1, 8]"
1004137,"[5, 1, 6]"
1004138,"[1, 2, 8]"
1004139,"[1, 8, 5]"
1004140,"[1, 5, 8]"
1004141,"[1, 8, 6]"
1004142,"[1, 8, 14]"
1004143,"[1, 5, 4]"
1004144,"[1, 5, 2]"
1004145,"[8, 16, 1]"
1004146,"[1, 8, 5]"
1004147,"[1, 16, 8]"
1004148,"[1, 5, 8]"
1004149,"[8, 1, 5]"
1004150,"[1, 5, 8]"
1004152,"[1, 5, 6]"
1004153,"[1, 5, 2]"
1004154,"[8, 1, 16]"
1004155,"[1, 8, 2]"
1004156,"[1, 6, 8]"
1004157,"[1, 5, 16]"
1004158,"[2, 1, 8]"
1004159,"[1, 6, 3]"
1004160,"[1, 15, 2]"
1004161,"[1, 10, 8]"
1004162,"[8, 5, 1]"
1004163,"[1, 16, 2]"
1004164,"[15, 5, 3]"
1004165,"[5, 3, 16]"
1004166,"[3, 1, 5]"
1004167,"[1, 5, 8]"
1004168,"[8, 6, 5]"
1004170,"[1, 8, 6]"
1004171,"[5, 8, 16]"
1004172,"[5, 1, 8]"
1004173,"[1, 3, 5]"
1004174,"[10, 6, 1]"
1004175,"[5, 1, 2]"
1004176,"[1, 10, 5]"
1004177,"[1, 5, 11]"
1004178,"[8, 5, 20]"
1004179,"[5, 1, 8]"
1004180,"[1, 2, 5]"
1004181,"[5, 1, 2]"
1004182,"[1, 10, 8]"
1004183,"[1, 8, 5]"
1004184,"[1, 8, 5]"
1004185,"[1, 11, 5]"
1004186,"[1, 5, 8]"
1004187,"[8, 2, 5]"
1004188,"[1, 2, 3]"
1004189,"[8, 6, 10]"
1004190,"[1, 5, 8]"
1004191,"[3, 2, 8]"
1004192,"[1, 5, 8]"
1004193,"[1, 5, 8]"
1004194,"[5, 8, 1]"
1004196,"[6, 5, 11]"
1004197,"[1, 8, 5]"
1004198,"[1, 11, 5]"
1004199,"[8, 1, 6]"
1004200,"[1, 8, 15]"
1004201,"[1, 2, 5]"
1004203,"[1, 6, 5]"
1004204,"[1, 8, 6]"
1004205,"[1, 5, 2]"
1004206,"[3, 1, 2]"
1004207,"[8, 1, 5]"
1004208,"[1, 5, 8]"
1004209,"[8, 16, 1]"
1004210,"[1, 2, 15]"
1004211,"[1, 8, 5]"
1004213,"[1, 5, 16]"
1004214,"[8, 1, 5]"
1004215,"[5, 8, 1]"
1004216,"[1, 2, 3]"
1004217,"[1, 5, 8]"
1004218,"[5, 1, 2]"
1004220,"[5, 1, 8]"
1004221,"[10, 8, 1]"
1004222,"[8, 1, 2]"
1004223,"[1, 8, 2]"
1004224,"[5, 1, 8]"
1004225,"[8, 5, 1]"
1004226,"[5, 3, 16]"
1004227,"[1, 5, 8]"
1004228,"[8, 1, 6]"
1004229,"[5, 1, 3]"
1004230,"[1, 8, 5]"
1004231,"[1, 8, 5]"
1004232,"[1, 5, 8]"
1004233,"[1, 5, 8]"
1004234,"[5, 1, 8]"
1004235,"[8, 1, 6]"
1004236,"[5, 16, 1]"
1004237,"[1, 5, 8]"
1004238,"[1, 5, 8]"
1004239,"[1, 15, 8]"
1004240,"[1, 5, 8]"
1004241,"[1, 8, 10]"
1004242,"[1, 5, 2]"
1004243,"[1, 2, 5]"
1004244,"[3, 5, 11]"
1004245,"[1, 15, 2]"
1004246,"[1, 5, 19]"
1004247,"[1, 2, 15]"
1004248,"[1, 8, 6]"
1004249,"[1, 8, 16]"
1004250,"[1, 8, 5]"
1004251,"[5, 6, 1]"
1004252,"[1, 16, 6]"
1004253,"[1, 8, 5]"
1004254,"[5, 1, 2]"
1004255,"[8, 2, 1]"
1004256,"[1, 8, 2]"
1004257,"[5, 8, 1]"
1004258,"[1, 5, 8]"
1004259,"[1, 5, 8]"
1004260,"[1, 5, 11]"
1004261,"[1, 3, 2]"
1004262,"[1, 2, 5]"
1004263,"[5, 1, 16]"
1004264,"[1, 8, 5]"
1004265,"[1, 2, 5]"
1004266,"[1, 8, 5]"
1004267,"[5, 8, 1]"
1004268,"[1, 5, 8]"
1004269,"[5, 1, 2]"
1004270,"[1, 5, 16]"
1004271,"[1, 8, 5]"
1004272,"[1, 15, 11]"
1004273,"[5, 1, 8]"
1004274,"[1, 8, 16]"
1004275,"[1, 8, 5]"
1004276,"[8, 1, 3]"
1004277,"[1, 8, 5]"
1004278,"[1, 8]"
1004279,"[1, 5, 11]"
1004280,"[1, 5, 6]"
1004281,"[5, 8, 1]"
1004282,"[5, 1, 8]"
1004283,"[5, 16, 1]"
1004284,"[1, 5, 20]"
1004285,"[1, 5, 2]"
1004286,"[1, 8, 5]"
1004287,"[1, 15, 8]"
1004288,"[1, 5, 8]"
1004289,"[1, 5, 2]"
1004290,"[8, 1, 6]"
1004291,"[1, 2, 15]"
1004292,"[1, 5, 16]"
1004293,"[8, 1, 6]"
1004294,"[1, 5, 8]"
1004295,"[2, 1, 8]"
1004296,"[8, 5, 1]"
1004297,"[5, 8, 1]"
1004298,"[5, 8, 1]"
1004300,"[3, 1, 8]"
1004301,"[1, 8, 3]"
1004302,"[1, 8, 5]"
1004303,"[1, 8, 5]"
1004304,"[8, 6, 5]"
1004305,"[1, 5, 11]"
1004306,"[1, 16, 6]"
1004307,"[1, 5, 8]"
1004308,"[1, 8, 5]"
1004309,"[1, 8, 5]"
1004310,"[1, 8, 6]"
1004311,"[1, 2, 5]"
1004312,"[1, 5, 8]"
1004313,"[1, 5, 8]"
1004314,"[1, 5, 2]"
1004315,"[1, 5, 2]"
1004316,"[1, 8, 5]"
1004317,"[1, 2, 15]"
1004318,"[1, 5, 8]"
1004319,"[1, 5, 8]"
1004320,"[1, 2, 5]"
1004321,"[5, 1, 2]"
1004322,"[1, 8, 5]"
1004323,"[1, 3, 5]"
1004324,"[6, 1, 8]"
1004325,"[8, 1, 5]"
1004326,"[8, 1, 5]"
1004327,"[1, 8, 2]"
1004328,"[1, 5, 8]"
1004329,"[1, 8, 6]"
1004330,"[8, 1, 5]"
1004331,"[1, 6, 16]"
1004332,"[6, 8, 1]"
1004333,"[1, 2, 15]"
1004334,"[1, 11, 5]"
1004335,"[1, 5, 8]"
1004336,"[5, 1, 3]"
1004337,"[1, 11, 8]"
1004338,"[1, 5, 3]"
1004339,"[1, 2, 5]"
1004340,"[5, 8, 6]"
1004341,"[1, 8, 5]"
1004342,"[1, 5, 8]"
1004343,"[1, 8, 6]"
1004344,"[1, 5, 8]"
1004345,"[5, 8, 1]"
1004346,"[1, 5, 6]"
1004347,"[1, 5, 8]"
1004348,"[8, 5, 2]"
1004349,"[5, 1, 3]"
1004350,"[1, 5, 8]"
1004351,"[1, 15, 2]"
1004352,"[1, 5, 2]"
1004353,"[1, 8, 5]"
1004354,"[1, 5, 8]"
1004355,"[1, 15, 2]"
1004356,"[1, 8, 5]"
1004357,"[3, 1, 2]"
1004358,"[11, 1, 5]"
1004359,"[1, 8, 16]"
1004360,"[5, 1, 3]"
1004361,"[1, 3, 2]"
1004362,"[1, 6, 8]"
1004363,"[1, 5, 8]"
1004365,"[1, 5, 8]"
1004366,"[1, 5, 3]"
1004367,"[1, 8, 5]"
1004368,"[1, 5, 16]"
1004369,"[8, 7, 1]"
1004370,"[5, 8, 1]"
1004371,"[5, 8, 1]"
1004372,"[1, 5, 8]"
1004373,"[1, 5, 8]"
1004374,"[1, 11, 5]"
1004375,"[1, 5, 8]"
1004376,"[1, 5, 8]"
1004377,"[1, 16, 5]"
1004378,"[1, 5, 6]"
1004379,"[1, 5, 8]"
1004380,"[1, 8, 5]"
1004381,"[1, 5, 8]"
1004382,"[1, 5, 8]"
1004383,"[8, 5, 16]"
1004384,"[1, 5, 8]"
1004385,"[5, 8, 6]"
1004386,"[1, 5, 8]"
1004387,"[1, 8, 5]"
1004388,"[1, 5, 8]"
1004389,"[5, 8, 1]"
1004390,"[1, 5, 2]"
1004391,"[8, 1, 16]"
1004392,"[1, 5, 8]"
1004393,"[1, 5, 6]"
1004394,"[5, 8, 16]"
1004395,"[1, 8, 3]"
1004396,"[1, 6, 5]"
1004397,"[1, 5, 8]"
1004398,"[5, 6, 8]"
1004399,"[3, 5, 4]"
1004400,"[8, 5, 1]"
1004401,"[1, 5, 10]"
1004402,"[8, 1, 6]"
1004403,"[1, 5, 8]"
1004404,"[1, 8, 5]"
1004405,"[8, 1, 6]"
1004406,"[1, 8, 5]"
1004407,"[8, 1, 5]"
1004408,"[8, 5, 1]"
1004409,"[5, 1, 16]"
1004410,"[1, 5, 8]"
1004411,"[1, 8, 5]"
1004412,"[1, 5, 8]"
1004413,"[5, 1, 8]"
1004414,"[5, 1, 8]"
1004415,"[1, 5, 8]"
1004416,"[1, 5, 8]"
1004417,"[1, 6, 8]"
1004418,"[5, 8, 1]"
1004419,"[1, 16, 5]"
1004420,"[1, 6, 2]"
1004421,"[1, 5, 16]"
1004422,"[1, 5, 3]"
1004423,"[1, 8, 6]"
1004424,"[1, 2, 8]"
1004425,"[1, 8, 5]"
1004426,"[5, 10, 6]"
1004427,"[1, 5, 3]"
1004428,"[1, 5, 11]"
1004429,"[8, 1, 6]"
1004430,"[8, 5, 1]"
1004431,"[8, 6, 5]"
1004432,"[8, 5, 1]"
1004433,"[1, 8, 6]"
1004434,"[5, 1, 8]"
1004435,"[8, 5, 16]"
1004436,"[5, 1, 8]"
1004437,"[1, 5, 8]"
1004438,"[1, 8, 5]"
1004439,"[1, 5, 3]"
1004440,"[1, 8, 5]"
1004441,"[1, 8, 5]"
1004442,"[1, 8, 5]"
1004443,"[5, 10, 6]"
1004444,"[1, 5, 8]"
1004445,"[1, 5, 8]"
1004446,"[1, 5, 2]"
1004447,"[1, 5, 8]"
1004448,"[1, 5, 8]"
1004449,"[1, 5, 8]"
1004450,"[1, 10, 15]"
1004451,"[1, 8, 5]"
1004452,"[8, 5, 1]"
1004453,"[1, 8, 5]"
1004454,"[1, 6, 5]"
1004455,"[1, 5, 16]"
1004456,"[3, 7, 1]"
1004457,"[1, 8, 6]"
1004458,"[1, 5, 8]"
1004459,"[5, 1, 8]"
1004460,"[1, 5, 6]"
1004461,"[1, 2, 3]"
1004462,"[1, 5, 8]"
1004463,"[8, 6, 16]"
1004464,"[5, 8, 3]"
1004465,"[8, 5, 3]"
1004466,"[1, 5, 8]"
1004467,"[5, 8, 1]"
1004468,"[1, 8, 5]"
1004469,"[1, 8, 5]"
1004470,"[1, 5, 8]"
1004471,"[5, 8, 1]"
1004472,"[1, 8, 5]"
1004473,"[1, 8, 5]"
1004474,"[6, 1, 5]"
1004475,"[1, 5, 15]"
1004476,"[8, 1, 5]"
1004477,"[1, 8, 5]"
1004478,"[5, 1, 8]"
1004479,"[1, 2, 16]"
1004480,"[8, 5, 1]"
1004481,"[1, 6, 8]"
1004482,"[8, 1, 5]"
1004483,"[8, 1, 5]"
